"Województwo","Powiat","Gmina","Teryt","Liczba.wyborców.uprawnionych.do.głosowania","Komisja.otrzymała.kart.do.głosowania","Nie.wykorzystano.kart.do.głosowania","Liczba.wyborców..którym.wydano.karty.do.głosowania","Liczba.wyborców.głosujących.przez.pełnomocnika","Liczba.wyborców.głosujących.na.podstawie.zaświadczenia","Liczba.wyborców..którym.wysłano.pakiety.wyborcze","Liczba.otrzymanych.kopert.zwrotnych","w.których.nie.było.oświadczenia","w.których.oświadczenie.nie.było.podpisane","w.których.nie.było.koperty.na.kartę.do.głosowania","w.których.znajdowała.się.niezaklejona.koperta","Liczba.kopert.na.kartę.do.głosowania.wrzuconych.do.urny","Liczba.kart.wyjętych.z.urny","w.tym.liczba.kart.wyjętych.z.kopert","Liczba.kart.nieważnych","Liczba.kart.ważnych","Liczba.głosów.nieważnych","Liczba.głosów.ważnych","Andrzej.Sebastian.DUDA","Bronisław.Maria.KOMOROWSKI"
"łódzkie","opoczyński","gm. Mniszków","100703",3793,3196,1020,2176,0,42,0,0,0,0,0,0,0,2176,0,0,2176,35,2141,1703,438
"łódzkie","opoczyński","gm. Opoczno","100704",27786,23989,7047,16942,8,104,4,4,0,0,0,0,4,16944,4,0,16944,266,16678,11504,5174
"łódzkie","pabianicki","gm. Ksawerów","100805",6110,5336,1543,3793,1,27,0,0,0,0,0,0,0,3793,0,0,3793,61,3732,1740,1992
"łódzkie","pabianicki","m. Pabianice","100802",54631,47506,15761,31744,13,194,17,16,0,0,0,0,16,31753,16,3,31750,507,31243,14003,17240
"łódzkie","pabianicki","gm. Lutomiersk","100806",6374,5450,1833,3617,2,41,5,5,0,0,0,0,5,3622,5,0,3622,46,3576,1908,1668
"łódzkie","pabianicki","gm. Dobroń","100804",6016,5104,1622,3483,1,31,0,0,0,0,0,0,0,3482,0,0,3482,76,3406,1833,1573
"łódzkie","pabianicki","m. Konstantynów Łódzki","100801",14504,12543,3894,8650,7,75,3,3,0,0,0,0,3,8652,3,0,8652,155,8497,3982,4515
"łódzkie","pabianicki","gm. Dłutów","100803",3547,3099,1042,2057,1,14,0,0,0,0,0,0,0,2057,0,0,2057,27,2030,1284,746
"łódzkie","pabianicki","gm. Pabianice","100807",5259,4402,1080,3322,1,16,0,0,0,0,0,0,0,3322,0,0,3322,39,3283,1866,1417
"łódzkie","pajęczański","gm. Działoszyn","100901",10206,8831,3456,5375,3,58,2,0,0,0,0,0,0,5374,0,2,5372,94,5278,3172,2106
"łódzkie","pajęczański","gm. Strzelce Wielkie","100907",3857,3313,1230,2083,0,18,0,0,0,0,0,0,0,2083,0,0,2083,38,2045,1529,516
"łódzkie","pajęczański","gm. Rząśnia","100905",3890,3301,1053,2248,1,9,0,0,0,0,0,0,0,2248,0,0,2248,20,2228,1771,457
"łódzkie","pajęczański","gm. Pajęczno","100904",9591,8273,3212,5061,1,48,0,0,0,0,0,0,0,5061,0,0,5061,77,4984,3305,1679
"łódzkie","pajęczański","gm. Siemkowice","100906",4007,3405,1404,2001,0,21,0,0,0,0,0,0,0,2001,0,0,2001,30,1971,1390,581
"łódzkie","pajęczański","gm. Nowa Brzeźnica","100903",3924,3400,1378,2022,0,30,0,0,0,0,0,0,0,2022,0,0,2022,45,1977,1407,570
"łódzkie","pajęczański","gm. Sulmierzyce","100908",3687,3211,980,2231,1,27,0,0,0,0,0,0,0,2231,0,0,2231,26,2205,1677,528
"łódzkie","pajęczański","gm. Kiełczygłów","100902",3491,3003,1084,1919,1,16,2,2,0,0,0,0,2,1921,2,0,1921,21,1900,1481,419
"łódzkie","piotrkowski","gm. Aleksandrów","101001",3761,3100,997,2103,1,40,0,0,0,0,0,0,0,2103,0,0,2103,23,2080,1560,520
"łódzkie","piotrkowski","gm. Sulejów","101009",13096,11007,3502,7505,6,133,0,0,0,0,0,0,0,7505,0,0,7505,106,7399,5052,2347
"łódzkie","piotrkowski","gm. Moszczenica","101006",10225,8919,2993,5926,1,22,0,0,0,0,0,0,0,5926,0,0,5926,123,5803,4259,1544
"łódzkie","piotrkowski","gm. Ręczno","101007",3062,2607,978,1629,1,49,2,2,0,0,0,0,2,1631,2,0,1631,30,1601,1120,481
"łódzkie","piotrkowski","gm. Łęki Szlacheckie","101005",2945,2500,1051,1449,1,34,0,0,0,0,0,0,0,1449,0,0,1449,30,1419,1073,346
"łódzkie","piotrkowski","gm. Grabica","101004",4812,4095,1381,2714,1,12,0,0,0,0,0,0,0,2714,0,0,2714,27,2687,2022,665
"łódzkie","piotrkowski","gm. Wolbórz","101011",6289,5290,1417,3873,3,60,0,0,0,0,0,0,0,3873,0,0,3873,62,3811,2575,1236
"łódzkie","piotrkowski","gm. Czarnocin","101002",3279,2701,764,1937,2,18,0,0,0,0,0,0,0,1937,0,0,1937,22,1915,1406,509
"łódzkie","piotrkowski","gm. Gorzkowice","101003",6855,5598,1709,3889,2,34,0,0,0,0,0,0,0,3889,0,0,3889,50,3839,3082,757
"łódzkie","piotrkowski","gm. Wola Krzysztoporska","101010",9247,8095,2645,5450,0,21,0,0,0,0,0,0,0,5450,0,0,5450,36,5414,4447,967
"łódzkie","piotrkowski","gm. Rozprza","101008",9607,8272,2910,5362,3,32,1,1,0,0,0,0,1,5363,1,0,5363,89,5274,4011,1263
"łódzkie","poddębicki","gm. Uniejów","101104",6126,5105,1890,3215,0,150,2,2,0,0,0,0,2,3217,2,0,3217,40,3177,2006,1171
"łódzkie","poddębicki","gm. Dalików","101101",3132,2701,1081,1620,0,16,0,0,0,0,0,0,0,1620,0,0,1620,24,1596,951,645
"łódzkie","poddębicki","gm. Pęczniew","101102",3000,2399,756,1643,2,64,2,2,0,0,0,0,2,1645,2,0,1645,18,1627,1028,599
"łódzkie","poddębicki","gm. Zadzim","101106",4310,3602,1302,2300,3,25,0,0,0,0,0,0,0,2300,0,0,2300,45,2255,1374,881
"łódzkie","poddębicki","gm. Poddębice","101103",12962,11280,4550,6730,0,64,5,4,0,0,0,0,4,6733,4,0,6733,101,6632,3682,2950
"łódzkie","poddębicki","gm. Wartkowice","101105",5143,4467,2040,2427,2,23,1,1,0,0,0,0,1,2428,1,0,2428,37,2391,1512,879
"łódzkie","radomszczański","gm. Wielgomłyny","101213",3922,3488,1581,1907,0,37,0,0,0,0,0,0,0,1907,0,0,1907,28,1879,1326,553
"łódzkie","radomszczański","gm. Radomsko","101212",4495,3904,1571,2333,0,24,0,0,0,0,0,0,0,2333,0,0,2333,35,2298,1515,783
"łódzkie","radomszczański","gm. Przedbórz","101211",6197,5286,2081,3205,1,42,0,0,0,0,0,0,0,3205,0,0,3205,41,3164,2240,924
"łódzkie","radomszczański","gm. Masłowice","101210",3561,2998,1224,1774,0,21,0,0,0,0,0,0,0,1774,0,0,1774,18,1756,1236,520
"łódzkie","radomszczański","gm. Lgota Wielka","101208",3517,2999,1021,1978,3,16,0,0,0,0,0,0,0,1978,0,0,1978,34,1944,1397,547
"łódzkie","radomszczański","gm. Kodrąb","101207",3854,3299,1374,1925,1,15,0,0,0,0,0,0,0,1925,0,0,1925,16,1909,1262,647
"łódzkie","radomszczański","gm. Kobiele Wielkie","101206",3583,3100,1331,1769,1,20,0,0,0,0,0,0,0,1769,0,0,1769,27,1742,1117,625
"łódzkie","radomszczański","gm. Dobryszyce","101202",3366,2906,1146,1760,4,13,0,0,0,0,0,0,0,1759,0,0,1759,37,1722,1129,593
"łódzkie","radomszczański","gm. Żytno","101214",4521,3800,1694,2106,0,72,0,0,0,0,0,0,0,2106,0,0,2106,26,2080,1492,588
"łódzkie","radomszczański","gm. Gidle","101203",5283,4499,1894,2605,4,40,1,1,0,0,0,0,1,2606,1,0,2606,22,2584,1676,908
"łódzkie","radomszczański","gm. Ładzice","101209",3910,3380,1497,1883,0,20,1,1,0,0,0,0,1,1884,1,0,1884,19,1865,1165,700
"łódzkie","radomszczański","m. Radomsko","101201",38453,33381,12148,21233,27,192,13,12,0,0,0,0,12,21244,12,0,21244,328,20916,11321,9595
"łódzkie","radomszczański","gm. Gomunice","101204",4757,4101,1335,2766,2,22,0,0,0,0,0,0,0,2766,0,0,2766,35,2731,1955,776
"łódzkie","radomszczański","gm. Kamieńsk","101205",4891,4299,1340,2959,3,42,0,0,0,0,0,0,0,2958,0,0,2958,23,2935,2325,610
"łódzkie","rawski","m. Rawa Mazowiecka","101301",14334,12459,4265,8194,5,71,1,1,0,0,0,0,1,8195,1,0,8195,133,8062,4558,3504
"łódzkie","rawski","gm. Regnów","101305",1510,1299,546,753,0,0,0,0,0,0,0,0,0,753,0,0,753,8,745,555,190
"łódzkie","rawski","gm. Cielądz","101303",3289,2804,1101,1703,2,13,0,0,0,0,0,0,0,1703,0,0,1703,20,1683,1278,405
"łódzkie","rawski","gm. Sadkowice","101306",4542,3899,1596,2303,0,26,1,1,0,1,0,0,0,2303,0,0,2303,28,2275,1645,630
"łódzkie","rawski","gm. Biała Rawska","101302",9291,7799,3149,4650,0,22,2,2,0,0,0,0,2,4652,2,0,4652,53,4599,3094,1505
"łódzkie","rawski","gm. Rawa Mazowiecka","101304",6900,5999,2427,3572,2,27,0,0,0,0,0,0,0,3572,0,2,3570,36,3534,2574,960
"łódzkie","sieradzki","gm. Warta","101409",10495,9230,3887,5343,2,64,2,2,0,0,0,0,2,5345,2,0,5345,60,5285,3597,1688
"łódzkie","sieradzki","gm. Brzeźnio","101404",5042,4409,1722,2687,1,25,0,0,0,0,0,0,0,2687,0,0,2687,46,2641,1664,977
"łódzkie","sieradzki","gm. Wróblew","101410",4903,4310,1727,2583,1,11,0,0,0,0,0,0,0,2583,0,0,2583,29,2554,1776,778
"łódzkie","sieradzki","gm. Burzenin","101405",4500,3926,1713,2213,0,22,1,1,0,0,0,0,1,2214,1,0,2214,30,2184,1349,835
"łódzkie","sieradzki","gm. Błaszki","101402",12012,10206,4325,5881,3,50,2,2,0,0,0,0,2,5883,2,2,5881,96,5785,3549,2236
"łódzkie","sieradzki","gm. Złoczew","101411",5865,5108,2068,3040,1,16,3,2,0,0,0,0,2,3042,2,0,3042,61,2981,2015,966
"łódzkie","sieradzki","gm. Klonowa","101407",2362,2101,960,1141,0,18,0,0,0,0,0,0,0,1141,0,0,1141,16,1125,715,410
"łódzkie","sieradzki","m. Sieradz","101401",35963,31515,11049,20466,4,171,17,16,4,0,0,0,12,20476,12,0,20476,345,20131,10000,10131
"łódzkie","sieradzki","gm. Sieradz","101408",8098,7057,2471,4586,0,25,1,1,0,0,0,0,1,4588,1,2,4586,55,4531,3020,1511
"łódzkie","sieradzki","gm. Brąszewice","101403",3526,3100,1150,1950,1,21,1,0,0,0,0,0,0,1950,0,0,1950,14,1936,1481,455
"łódzkie","sieradzki","gm. Goszczanów","101406",4459,3904,1786,2118,1,10,0,0,0,0,0,0,0,2118,0,0,2118,33,2085,1367,718
"łódzkie","skierniewicki","gm. Słupia","101509",2121,1800,577,1223,1,5,0,0,0,0,0,0,0,1223,0,0,1223,17,1206,933,273
"łódzkie","skierniewicki","gm. Nowy Kawęczyn","101507",2812,2299,794,1505,0,16,0,0,0,0,0,0,0,1505,0,0,1505,22,1483,1043,440
"łódzkie","skierniewicki","gm. Godzianów","101503",2081,1800,546,1254,0,5,0,0,0,0,0,0,0,1254,0,0,1254,16,1238,983,255
"łódzkie","skierniewicki","gm. Skierniewice","101508",5811,5097,2019,3078,0,14,3,3,0,0,0,0,3,3081,3,0,3081,32,3049,2130,919
"łódzkie","skierniewicki","gm. Maków","101506",4839,4099,1357,2742,0,15,0,0,0,0,0,0,0,2742,0,1,2741,42,2699,1921,778
"łódzkie","skierniewicki","gm. Bolimów","101501",3232,2700,965,1735,0,31,0,0,0,0,0,0,0,1735,0,0,1735,29,1706,1092,614
"łódzkie","skierniewicki","gm. Lipce Reymontowskie","101505",2661,2291,785,1506,0,7,1,1,0,0,0,0,1,1507,1,0,1507,17,1490,1111,379
"łódzkie","skierniewicki","gm. Głuchów","101502",4684,4100,1033,3067,3,12,0,0,0,0,0,0,0,3067,0,0,3067,32,3035,2490,545
"łódzkie","skierniewicki","gm. Kowiesy","101504",2462,2099,792,1307,2,25,0,0,0,0,0,0,0,1307,0,0,1307,18,1289,829,460
"łódzkie","tomaszowski ","gm. Inowłódz","101605",3269,2800,895,1905,0,77,0,0,0,0,0,0,0,1905,0,0,1905,27,1878,1066,812
"łódzkie","tomaszowski ","gm. Tomaszów Mazowiecki","101609",8522,7206,2163,5043,4,51,4,4,0,0,0,0,4,5047,4,0,5047,73,4974,3196,1778
"łódzkie","tomaszowski ","m. Tomaszów Mazowiecki","101601",51055,44654,15423,29231,22,190,11,10,1,0,0,0,9,29238,9,3,29235,435,28800,14235,14565
"łódzkie","tomaszowski ","gm. Rokiciny","101607",5082,4291,1493,2798,4,30,0,0,0,0,0,0,0,2797,0,0,2797,52,2745,1742,1003
"łódzkie","tomaszowski ","gm. Lubochnia","101606",5488,4799,1479,3320,1,29,0,0,0,0,0,0,0,3320,0,0,3320,42,3278,2388,890
"łódzkie","tomaszowski ","gm. Czerniewice","101604",4208,3602,1424,2178,0,21,0,0,0,0,0,0,0,2177,0,0,2177,21,2156,1573,583
"łódzkie","tomaszowski ","gm. Budziszewice","101603",1806,1600,553,1047,0,8,0,0,0,0,0,0,0,1047,0,0,1047,20,1027,723,304
"łódzkie","tomaszowski ","gm. Ujazd","101610",6340,5504,2031,3473,1,20,0,0,0,0,0,0,0,3472,0,0,3472,57,3415,2254,1161
"łódzkie","tomaszowski ","gm. Rzeczyca","101608",3952,3400,1155,2245,0,16,0,0,0,0,0,0,0,2245,0,0,2245,31,2214,1682,532
"łódzkie","tomaszowski ","gm. Żelechlinek","101611",2702,2304,763,1541,3,21,1,1,0,0,0,0,1,1542,1,0,1542,26,1516,1114,402
"łódzkie","tomaszowski ","gm. Będków","101602",2786,2401,826,1575,0,9,0,0,0,0,0,0,0,1575,0,0,1575,27,1548,1154,394
"łódzkie","wieluński","gm. Mokrsko","101704",4361,3755,1324,2431,4,21,0,0,0,0,0,0,0,2431,0,0,2431,39,2392,1452,940
"łódzkie","wieluński","gm. Czarnożyły","101702",3631,3102,1194,1908,0,6,0,0,0,0,0,0,0,1908,0,0,1908,17,1891,1215,676
"łódzkie","wieluński","gm. Wierzchlas","101710",5401,4610,1906,2704,0,49,0,0,0,0,0,0,0,2704,0,0,2704,36,2668,1628,1040
"łódzkie","wieluński","gm. Biała","101701",4447,3873,1565,2308,2,21,1,1,0,0,0,0,1,2309,1,0,2309,20,2289,1448,841
"łódzkie","wieluński","gm. Osjaków","101705",3850,3300,1147,2153,0,52,0,0,0,0,0,0,0,2153,0,0,2153,27,2126,1483,643
"łódzkie","wieluński","gm. Konopnica","101703",3236,2730,957,1773,4,40,1,1,0,0,0,0,1,1774,1,0,1774,24,1750,995,755
"łódzkie","wieluński","gm. Ostrówek","101706",3616,3082,1238,1844,1,32,0,0,0,0,0,0,0,1844,0,0,1844,36,1808,1151,657
"łódzkie","wieluński","gm. Skomlin","101708",2688,2200,865,1335,0,21,0,0,0,0,0,0,0,1335,0,0,1335,20,1315,749,566
"łódzkie","wieluński","gm. Pątnów","101707",5218,4505,1679,2826,3,20,0,0,0,0,0,0,0,2826,0,0,2826,20,2806,2070,736
"łódzkie","wieluński","gm. Wieluń","101709",26210,22717,8339,14379,4,150,2,2,0,0,0,0,2,14378,2,1,14377,228,14149,6903,7246
"łódzkie","wieruszowski","gm. Lututów","101804",3702,3201,1270,1931,3,19,0,0,0,0,0,0,0,1931,0,0,1931,33,1898,1202,696
"łódzkie","wieruszowski","gm. Galewice","101803",5000,4301,1837,2464,0,33,0,0,0,0,0,0,0,2463,0,0,2463,31,2432,1435,997
"łódzkie","wieruszowski","gm. Wieruszów","101807",11452,10095,3769,6326,5,63,3,3,0,0,0,0,3,6329,3,0,6329,88,6241,3121,3120
"łódzkie","wieruszowski","gm. Sokolniki","101806",3946,3400,1440,1960,0,20,0,0,0,0,0,0,0,1960,0,0,1960,32,1928,1205,723
"łódzkie","wieruszowski","gm. Bolesławiec","101801",3363,2900,1137,1763,1,20,0,0,0,0,0,0,0,1763,0,0,1763,34,1729,984,745
"łódzkie","wieruszowski","gm. Łubnice","101805",3354,2806,1138,1668,0,15,0,0,0,0,0,0,0,1668,0,0,1668,36,1632,919,713
"łódzkie","wieruszowski","gm. Czastary","101802",3176,2701,1199,1502,0,16,0,0,0,0,0,0,0,1502,0,0,1502,22,1480,973,507
"łódzkie","zduńskowolski","gm. Zapolice","101903",4120,3504,1296,2208,1,11,0,0,0,0,0,0,0,2208,0,0,2208,26,2182,1306,876
"łódzkie","zduńskowolski","m. Zduńska Wola","101901",34566,29873,10345,19527,6,131,18,17,1,0,0,0,16,19542,16,0,19542,328,19214,9769,9445
"łódzkie","zduńskowolski","gm. Zduńska Wola","101904",9300,8116,3023,5093,1,33,3,3,0,0,0,0,3,5095,3,0,5095,68,5027,3175,1852
"łódzkie","zduńskowolski","gm. Szadek","101902",6072,5134,2054,3080,1,18,0,0,0,0,0,0,0,3080,0,0,3080,36,3044,1928,1116
"łódzkie","zgierski","m. Ozorków","102002",16061,13770,5272,8497,4,88,5,5,0,0,0,0,5,8503,5,0,8503,132,8371,4266,4105
"łódzkie","zgierski","m. Zgierz","102003",46596,40033,13082,26951,20,150,20,18,3,0,0,0,15,26966,15,2,26964,458,26506,11992,14514
"łódzkie","zgierski","gm. Zgierz","102009",10901,9298,2534,6764,1,83,6,4,0,0,0,0,4,6768,4,3,6765,75,6690,3550,3140
"łódzkie","zgierski","gm. Ozorków","102006",5819,4956,1550,3406,0,57,5,4,0,0,0,0,4,3410,4,0,3410,48,3362,2036,1326
"łódzkie","zgierski","gm. Aleksandrów Łódzki","102004",23858,20204,5712,14492,6,132,6,5,0,0,0,0,5,14498,5,4,14494,265,14229,6534,7695
"łódzkie","zgierski","m. Głowno","102001",12097,10414,3781,6633,6,94,4,3,0,0,0,0,3,6636,3,0,6636,102,6534,3083,3451
"łódzkie","zgierski","gm. Stryków","102008",10035,8608,2741,5867,0,63,4,4,0,0,0,0,4,5869,4,0,5869,68,5801,2951,2850
"łódzkie","zgierski","gm. Parzęczew","102007",4081,3600,1371,2229,5,30,1,1,0,0,0,0,1,2230,1,0,2230,43,2187,1243,944
"łódzkie","zgierski","gm. Głowno","102005",3941,3400,1359,2041,0,4,1,1,0,0,0,0,1,2042,1,0,2042,34,2008,1391,617
"łódzkie","brzeziński","gm. Rogów","102105",3898,3301,1047,2254,4,27,0,0,0,0,0,0,0,2254,0,0,2254,36,2218,1415,803
"łódzkie","brzeziński","m. Brzeziny","102101",10252,8953,3195,5758,8,23,0,0,0,0,0,0,0,5756,0,0,5756,94,5662,3118,2544
"łódzkie","brzeziński","gm. Dmosin","102103",3755,3399,1376,2023,4,14,0,0,0,0,0,0,0,2023,0,0,2023,32,1991,1255,736
"łódzkie","brzeziński","gm. Jeżów","102104",2792,2554,828,1726,1,19,0,0,0,0,0,0,0,1726,0,0,1726,29,1697,1124,573
"łódzkie","brzeziński","gm. Brzeziny","102102",4379,3803,1279,2524,2,12,0,0,0,0,0,0,0,2524,0,0,2524,45,2479,1562,917
"łódzkie","m. Łódź","m. Łódź","106101",562835,498410,162901,335514,130,3512,427,385,46,1,0,1,315,335779,315,66,335713,5422,330291,128818,201473
"łódzkie","m. Piotrków Trybunalski","m. Piotrków Trybunalski","106201",60371,53210,18009,35201,13,308,17,14,0,0,0,0,14,35206,14,1,35205,600,34605,18256,16349
"łódzkie","m. Skierniewice","m. Skierniewice","106301",38644,33126,10107,23019,10,191,16,15,0,0,0,0,15,23030,15,1,23029,398,22631,11309,11322
"małopolskie","bocheński","gm. Drwinia","120103",5116,4404,1339,3065,7,17,2,2,0,0,0,0,2,3067,2,0,3067,37,3030,2457,573
"małopolskie","bocheński","gm. Lipnica Murowana","120104",4376,3754,1206,2548,1,29,0,0,0,0,0,0,0,2547,0,0,2547,19,2528,1953,575
"małopolskie","bocheński","gm. Żegocina","120109",4069,3600,736,2864,3,39,0,0,0,0,0,0,0,2863,0,0,2863,21,2842,2452,390
"małopolskie","bocheński","gm. Nowy Wiśnicz","120106",10766,9396,2552,6844,3,60,2,2,0,0,0,0,2,6844,2,0,6844,60,6784,5078,1706
"małopolskie","bocheński","gm. Rzezawa","120107",8597,7386,2318,5068,1,50,1,1,0,0,0,0,1,5069,1,0,5069,42,5027,3980,1047
"małopolskie","bocheński","gm. Bochnia","120102",15251,12895,3853,9042,2,66,0,0,0,0,0,0,0,9040,0,0,9040,91,8949,6537,2412
"małopolskie","bocheński","m. Bochnia","120101",23449,20424,6366,14058,14,155,13,12,0,0,0,0,12,14069,12,0,14069,199,13870,8295,5575
"małopolskie","bocheński","gm. Łapanów","120105",6138,5101,1533,3568,0,41,1,1,0,0,0,0,1,3568,1,0,3568,41,3527,2612,915
"małopolskie","bocheński","gm. Trzciana","120108",4191,3606,800,2806,0,20,0,0,0,0,0,0,0,2806,0,0,2806,28,2778,2216,562
"małopolskie","brzeski ","gm. Szczurowa","120207",7721,6704,3083,3621,2,38,1,1,0,0,0,0,1,3622,1,0,3622,34,3588,2578,1010
"małopolskie","brzeski ","gm. Iwkowa","120206",4807,4099,1097,3002,0,38,0,0,0,0,0,0,0,3002,0,0,3002,23,2979,2429,550
"małopolskie","brzeski ","gm. Brzesko","120202",29174,25164,8766,16397,5,142,9,9,0,0,0,0,9,16406,9,2,16404,206,16198,10646,5552
"małopolskie","brzeski ","gm. Gnojnik","120205",5975,5206,1699,3507,0,51,1,1,0,0,0,0,1,3508,1,0,3508,37,3471,2726,745
"małopolskie","brzeski ","gm. Dębno","120204",11281,9747,3143,6604,4,63,1,0,0,0,0,0,0,6603,0,0,6603,93,6510,4756,1754
"małopolskie","brzeski ","gm. Czchów","120203",7528,6543,2213,4330,8,71,0,0,0,0,0,0,0,4330,0,0,4330,45,4285,3172,1113
"małopolskie","brzeski ","gm. Borzęcin","120201",6682,5700,2227,3473,3,19,0,0,0,0,0,0,0,3472,0,0,3472,38,3434,2533,901
"małopolskie","chrzanowski","gm. Alwernia","120301",10336,8811,2883,5928,0,49,1,1,0,0,0,0,1,5929,1,0,5929,93,5836,3526,2310
"małopolskie","chrzanowski","gm. Babice","120302",7372,6305,2006,4299,1,28,0,0,0,0,0,0,0,4299,0,0,4299,64,4235,2598,1637
"małopolskie","chrzanowski","gm. Trzebinia","120305",27724,24115,8493,15622,7,96,11,9,0,0,0,0,9,15627,9,1,15626,263,15363,7626,7737
"małopolskie","chrzanowski","gm. Chrzanów","120303",38602,33732,12153,21579,12,148,18,16,1,0,0,0,15,21591,15,2,21589,344,21245,9832,11413
"małopolskie","chrzanowski","gm. Libiąż","120304",18116,15720,5333,10386,5,52,1,1,0,0,0,0,1,10387,1,1,10386,130,10256,5878,4378
"małopolskie","dąbrowski","gm. Radgoszcz","120406",5764,4895,1797,3098,3,17,6,6,0,0,0,0,6,3104,6,0,3104,40,3064,2658,406
"małopolskie","dąbrowski","gm. Mędrzechów","120404",2848,2468,1116,1352,6,13,0,0,0,0,0,0,0,1352,0,0,1352,17,1335,1004,331
"małopolskie","dąbrowski","gm. Szczucin","120407",10635,9198,4009,5189,5,23,8,8,0,0,0,0,8,5187,8,0,5187,55,5132,3795,1337
"małopolskie","dąbrowski","gm. Bolesław","120401",2336,2098,1165,933,1,7,0,0,0,0,0,0,0,933,0,0,933,12,921,734,187
"małopolskie","dąbrowski","gm. Dąbrowa Tarnowska","120402",17020,14735,6046,8689,4,62,0,0,0,0,0,0,0,8688,0,0,8688,85,8603,6621,1982
"małopolskie","dąbrowski","gm. Olesno","120405",6252,5604,2458,3146,0,36,2,2,0,0,0,0,2,3148,2,0,3148,31,3117,2602,515
"małopolskie","dąbrowski","gm. Gręboszów","120403",2897,2499,1146,1353,2,11,1,1,0,0,0,0,1,1353,1,0,1353,15,1338,1013,325
"małopolskie","gorlicki","gm. Ropa","120508",4023,3403,1030,2373,5,44,0,0,0,0,0,0,0,2373,0,0,2373,17,2356,1861,495
"małopolskie","gorlicki","gm. Lipinki","120505",5453,4815,1787,3028,0,32,0,0,0,0,0,0,0,3028,0,0,3028,23,3005,2295,710
"małopolskie","gorlicki","gm. Sękowa","120509",4021,3500,1415,2085,0,53,0,0,0,0,0,0,0,2084,0,0,2084,17,2067,1279,788
"małopolskie","gorlicki","gm. Moszczenica","120507",3800,3300,1332,1968,6,19,0,0,0,0,0,0,0,1968,0,0,1968,16,1952,1597,355
"małopolskie","gorlicki","gm. Biecz","120502",13650,11800,4531,7269,4,72,2,2,0,0,0,0,2,7269,2,0,7269,74,7195,5210,1985
"małopolskie","gorlicki","m. Gorlice","120501",23288,20236,7760,12476,11,138,2,1,0,0,0,0,1,12476,1,0,12476,157,12319,7183,5136
"małopolskie","gorlicki","gm. Gorlice","120504",13579,11748,4306,7442,3,54,1,0,0,0,0,0,0,7441,0,1,7440,87,7353,5255,2098
"małopolskie","gorlicki","gm. Bobowa","120503",7222,6305,2097,4208,3,49,2,2,0,0,0,0,2,4210,2,0,4210,29,4181,3272,909
"małopolskie","gorlicki","gm. Uście Gorlickie","120510",5444,4600,1827,2773,1,240,0,0,0,0,0,0,0,2773,0,0,2773,37,2736,1435,1301
"małopolskie","gorlicki","gm. Łużna","120506",6563,5600,2024,3576,0,10,0,0,0,0,0,0,0,3576,0,0,3576,57,3519,2496,1023
"małopolskie","krakowski","gm. Zielonki","120617",15309,13305,3320,9985,0,122,6,5,0,0,0,0,5,9990,5,1,9989,170,9819,4911,4908
"małopolskie","krakowski","gm. Sułoszowa","120613",4638,3904,995,2909,1,28,0,0,0,0,0,0,0,2909,0,0,2909,36,2873,2208,665
"małopolskie","krakowski","gm. Zabierzów","120616",20092,17527,4349,13179,6,206,12,11,0,0,0,0,11,13189,11,0,13189,223,12966,6952,6014
"małopolskie","krakowski","gm. Skawina","120611",33615,29116,9400,19716,18,113,10,10,0,0,0,0,10,19725,10,1,19724,328,19396,11755,7641
"małopolskie","krakowski","gm. Michałowice","120608",7420,6400,1818,4582,4,54,4,4,0,0,0,0,4,4585,4,0,4585,39,4546,2630,1916
"małopolskie","krakowski","gm. Igołomia-Wawrzeńczyce","120602",6135,5203,2348,2855,0,14,0,0,0,0,0,0,0,2854,0,0,2854,23,2831,1915,916
"małopolskie","krakowski","gm. Liszki","120607",13019,10999,3082,7917,0,56,9,9,0,0,0,0,9,7926,9,0,7926,88,7838,5369,2469
"małopolskie","krakowski","gm. Mogilany","120609",10153,8600,2095,6505,4,84,4,4,0,0,0,0,1,6508,1,1,6507,90,6417,3765,2652
"małopolskie","krakowski","gm. Skała","120610",8242,6900,2143,4757,6,36,0,0,0,0,0,0,0,4755,0,0,4755,58,4697,3047,1650
"małopolskie","krakowski","gm. Słomniki","120612",10920,9403,3397,6006,6,38,0,0,0,0,0,0,0,6005,0,0,6005,62,5943,4208,1735
"małopolskie","krakowski","gm. Jerzmanowice-Przeginia","120604",8671,7314,2069,5245,2,35,0,0,0,0,0,0,0,5245,0,0,5245,68,5177,3652,1525
"małopolskie","krakowski","gm. Czernichów","120601",11099,9571,3146,6426,2,76,2,2,0,0,0,0,2,6428,2,0,6428,96,6332,4188,2144
"małopolskie","krakowski","gm. Krzeszowice","120606",26198,22546,7395,15151,13,171,12,12,0,0,0,0,12,15163,12,0,15163,234,14929,8434,6495
"małopolskie","krakowski","gm. Kocmyrzów-Luborzyca","120605",11286,9814,3382,6432,0,41,7,7,0,0,0,0,7,6439,7,0,6439,90,6349,4152,2197
"małopolskie","krakowski","gm. Iwanowice","120603",7057,6011,1997,4014,5,26,0,0,0,0,0,0,0,4013,0,0,4013,43,3970,2802,1168
"małopolskie","krakowski","gm. Świątniki Górne","120614",7641,6621,2104,4517,0,30,1,1,0,0,0,0,1,4518,1,2,4516,56,4460,2917,1543
