"Województwo","Powiat","Gmina","Teryt","L.uprawnionych.do.głosowania","L.kart.wydanych","L.głosów.oddanych","L.głosów.ważnych","Lech.Aleksander.KACZYŃSKI","Donald.Franciszek.TUSK"
"wielkopolskie","gnieźnieński","Gniezno, m.","300301",56286,31016,30992,30621,13698,16923
"wielkopolskie","gnieźnieński","Kiszkowo, gm.","300304",4005,1831,1831,1807,1081,726
"wielkopolskie","gnieźnieński","Kłecko, gm.","300305",5771,2678,2667,2619,1670,949
"wielkopolskie","gnieźnieński","Łubowo, gm.","300306",3946,1784,1784,1768,1100,668
"wielkopolskie","gnieźnieński","Mieleszyn, gm.","300307",2955,1241,1240,1227,792,435
"wielkopolskie","gnieźnieński","Niechanowo, gm.","300308",3935,1889,1889,1858,1266,592
"wielkopolskie","gnieźnieński","Trzemeszno, gm.","300309",11039,4863,4862,4776,2807,1969
"wielkopolskie","gnieźnieński","Witkowo, gm.","300310",10460,5247,5247,5161,3093,2068
"wielkopolskie","gostyński","Borek Wielkopolski, gm.","300401",5847,2324,2324,2295,1275,1020
"wielkopolskie","gostyński","Gostyń, gm.","300402",21811,10756,10756,10636,4946,5690
"wielkopolskie","gostyński","Krobia, gm.","300403",9811,4388,4388,4323,2568,1755
"wielkopolskie","gostyński","Pępowo, gm.","300404",4548,2018,2016,1993,1244,749
"wielkopolskie","gostyński","Piaski, gm.","300405",6254,2871,2871,2824,1615,1209
"wielkopolskie","gostyński","Pogorzela, gm.","300406",3869,1661,1660,1635,1091,544
"wielkopolskie","gostyński","Poniec, gm.","300407",6074,2467,2464,2437,1499,938
"wielkopolskie","grodziski","Granowo, gm.","300501",3598,1722,1722,1690,1108,582
"wielkopolskie","grodziski","Grodzisk Wielkopolski, gm.","300502",14241,6921,6921,6853,3065,3788
"wielkopolskie","grodziski","Kamieniec, gm.","300503",4889,2224,2220,2192,1291,901
"wielkopolskie","grodziski","Rakoniewice, gm.","300504",9250,3833,3831,3790,1966,1824
"wielkopolskie","grodziski","Wielichowo, gm.","300505",5115,2448,2446,2406,1367,1039
"wielkopolskie","jarociński","Jaraczewo, gm.","300601",6236,2856,2856,2807,1757,1050
"wielkopolskie","jarociński","Jarocin, gm.","300602",35188,16510,16509,16268,8269,7999
"wielkopolskie","jarociński","Kotlin, gm.","300603",5360,2174,2171,2141,1328,813
"wielkopolskie","jarociński","Żerków, gm.","300604",8109,3645,3645,3610,2366,1244
"wielkopolskie","kaliski","Blizanów, gm.","300701",7121,2988,2988,2948,2076,872
"wielkopolskie","kaliski","Brzeziny, gm.","300702",4455,1850,1849,1834,1358,476
"wielkopolskie","kaliski","Ceków-Kolonia, gm.","300703",3663,1373,1373,1355,902,453
"wielkopolskie","kaliski","Godziesze Wielkie, gm.","300704",6467,2961,2961,2947,2230,717
"wielkopolskie","kaliski","Koźminek, gm.","300705",5825,2510,2508,2488,1888,600
"wielkopolskie","kaliski","Lisków, gm.","300706",4216,1735,1734,1711,1202,509
"wielkopolskie","kaliski","Mycielin, gm.","300707",3795,1357,1357,1322,939,383
"wielkopolskie","kaliski","Opatówek, gm.","300708",7984,3988,3988,3963,2741,1222
"wielkopolskie","kaliski","Stawiszyn, gm.","300709",5752,2479,2479,2458,1616,842
"wielkopolskie","kaliski","Szczytniki, gm.","300710",6134,2762,2762,2741,2239,502
"wielkopolskie","kaliski","Żelazków, gm.","300711",6879,3334,3334,3300,2469,831
"wielkopolskie","kępiński","Baranów, gm.","300801",5626,2848,2848,2824,1820,1004
"wielkopolskie","kępiński","Bralin, gm.","300802",4274,2205,2205,2189,1228,961
"wielkopolskie","kępiński","Kępno, gm.","300803",19234,9791,9791,9663,4592,5071
"wielkopolskie","kępiński","Łęka Opatowska, gm.","300804",3903,1847,1847,1821,1024,797
"wielkopolskie","kępiński","Perzów, gm.","300805",2935,1240,1240,1235,775,460
"wielkopolskie","kępiński","Rychtal, gm.","300806",3071,1269,1269,1252,774,478
"wielkopolskie","kępiński","Trzcinica, gm.","300807",3611,1750,1750,1725,1145,580
"wielkopolskie","kolski","Babiak, gm.","300902",6173,2604,2604,2575,1988,587
"wielkopolskie","kolski","Chodów, gm.","300903",2875,971,970,959,710,249
"wielkopolskie","kolski","Dąbie, gm.","300904",5413,2396,2396,2378,1877,501
"wielkopolskie","kolski","Grzegorzew, gm.","300905",4325,1879,1879,1866,1375,491
"wielkopolskie","kolski","Kłodawa, gm.","300906",10747,4608,4608,4564,3384,1180
"wielkopolskie","kolski","Koło, gm.","300907",5411,2339,2338,2314,1726,588
"wielkopolskie","kolski","Koło, m.","300901",19175,9700,9699,9580,5238,4342
"wielkopolskie","kolski","Kościelec, gm.","300908",5004,2121,2121,2102,1539,563
"wielkopolskie","kolski","Olszówka, gm.","300909",3806,1563,1553,1546,1339,207
"wielkopolskie","kolski","Osiek Mały, gm.","300910",4338,1892,1892,1884,1572,312
"wielkopolskie","kolski","Przedecz, gm.","300911",3528,1281,1281,1264,983,281
"wielkopolskie","koniński","Golina, gm.","301001",8763,4053,4053,4013,2790,1223
"wielkopolskie","koniński","Grodziec, gm.","301002",3907,1621,1620,1593,1153,440
"wielkopolskie","koniński","Kazimierz Biskupi, gm.","301003",7751,3684,3684,3659,2601,1058
"wielkopolskie","koniński","Kleczew, gm.","301004",7309,3439,3429,3386,2517,869
"wielkopolskie","koniński","Kramsk, gm.","301005",7639,3509,3509,3490,2600,890
"wielkopolskie","koniński","Krzymów, gm.","301006",5199,2505,2505,2487,1829,658
"wielkopolskie","koniński","Rychwał, gm.","301007",6361,2990,2990,2951,2235,716
"wielkopolskie","koniński","Rzgów, gm.","301008",5159,2313,2313,2292,1634,658
"wielkopolskie","koniński","Skulsk, gm.","301009",4757,1789,1789,1778,1278,500
"wielkopolskie","koniński","Sompolno, gm.","301010",8133,3475,3474,3459,2678,781
"wielkopolskie","koniński","Stare Miasto, gm.","301011",7456,3790,3790,3755,2466,1289
"wielkopolskie","koniński","Ślesin, gm.","301012",10216,4445,4445,4400,2927,1473
"wielkopolskie","koniński","Wierzbinek, gm.","301013",5866,2318,2317,2275,1848,427
"wielkopolskie","koniński","Wilczyn, gm.","301014",4881,1962,1960,1941,1383,558
"wielkopolskie","kościański","Czempiń, gm.","301102",8657,3950,3944,3890,1856,2034
"wielkopolskie","kościański","Kościan, gm.","301103",11206,5160,5158,5059,2673,2386
"wielkopolskie","kościański","Kościan, m.","301101",19716,10520,10514,10350,4247,6103
"wielkopolskie","kościański","Krzywiń, gm.","301104",7467,3569,3567,3527,2279,1248
"wielkopolskie","kościański","Śmigiel, gm.","301105",13405,6386,6385,6290,3366,2924
"wielkopolskie","krotoszyński","Kobylin, gm.","301202",6152,2894,2894,2851,1696,1155
"wielkopolskie","krotoszyński","Koźmin Wielkopolski, gm.","301203",10718,5039,5039,4971,2992,1979
"wielkopolskie","krotoszyński","Krotoszyn, gm.","301204",31472,16207,16200,16016,8474,7542
"wielkopolskie","krotoszyński","Rozdrażew, gm.","301205",3846,1727,1727,1708,1344,364
"wielkopolskie","krotoszyński","Sulmierzyce, m.","301201",2060,1049,1049,1035,488,547
"wielkopolskie","krotoszyński","Zduny, gm.","301206",5269,2313,2313,2271,1203,1068
"wielkopolskie","leszczyński","Krzemieniewo, gm.","301301",6433,2832,2832,2791,1404,1387
"wielkopolskie","leszczyński","Lipno, gm.","301302",4213,2105,2105,2077,1014,1063
"wielkopolskie","leszczyński","Osieczna, gm.","301303",6583,2998,2998,2963,1558,1405
"wielkopolskie","leszczyński","Rydzyna, gm.","301304",6070,3154,3153,3113,1482,1631
"wielkopolskie","leszczyński","Święciechowa, gm.","301305",5361,2439,2437,2405,1096,1309
"wielkopolskie","leszczyński","Wijewo, gm.","301306",2570,1173,1173,1146,659,487
"wielkopolskie","leszczyński","Włoszakowice, gm.","301307",6358,3202,3202,3133,1568,1565
"wielkopolskie","międzychodzki","Chrzypsko Wielkie, gm.","301401",2504,1026,1026,1010,571,439
"wielkopolskie","międzychodzki","Kwilcz, gm.","301402",4651,1792,1792,1756,746,1010
"wielkopolskie","międzychodzki","Międzychód, gm.","301403",14266,6434,6434,6295,2690,3605
"wielkopolskie","międzychodzki","Sieraków, gm.","301404",6668,2774,2774,2718,1157,1561
"wielkopolskie","nowotomyski","Kuślin, gm.","301501",4031,1721,1721,1700,994,706
"wielkopolskie","nowotomyski","Lwówek, gm.","301502",6931,2929,2929,2886,1419,1467
"wielkopolskie","nowotomyski","Miedzichowo, gm.","301503",2950,1373,1372,1357,588,769
"wielkopolskie","nowotomyski","Nowy Tomyśl, gm.","301504",18730,9651,9649,9515,3889,5626
"wielkopolskie","nowotomyski","Opalenica, gm.","301505",12037,6056,6055,5988,2818,3170
"wielkopolskie","nowotomyski","Zbąszyń, gm.","301506",10252,5128,5128,5031,2139,2892
"wielkopolskie","obornicki","Oborniki, gm.","301601",24453,12091,12088,11938,5364,6574
"wielkopolskie","obornicki","Rogoźno, gm.","301602",13197,6235,6235,6153,3042,3111
"wielkopolskie","obornicki","Ryczywół, gm.","301603",5416,2577,2577,2543,1456,1087
"wielkopolskie","ostrowski","Nowe Skalmierzyce, gm.","301702",11666,5321,5318,5273,3239,2034
"wielkopolskie","ostrowski","Odolanów, gm.","301703",10357,5738,5736,5686,3859,1827
"wielkopolskie","ostrowski","Ostrów Wielkopolski, gm.","301704",13563,6539,6535,6470,4179,2291
"wielkopolskie","ostrowski","Ostrów Wielkopolski, m.","301701",59395,32190,32184,31798,14587,17211
"wielkopolskie","ostrowski","Przygodzice, gm.","301705",8539,4431,4431,4384,2688,1696
"wielkopolskie","ostrowski","Raszków, gm.","301706",8537,3938,3935,3910,2711,1199
"wielkopolskie","ostrowski","Sieroszewice, gm.","301707",7230,3235,3234,3201,2371,830
"wielkopolskie","ostrowski","Sośnie, gm.","301708",4838,2231,2231,2213,1356,857
"wielkopolskie","ostrzeszowski","Czajków, gm.","301801",1942,808,808,793,590,203
"wielkopolskie","ostrzeszowski","Doruchów, gm.","301802",3788,1772,1772,1740,1189,551
"wielkopolskie","ostrzeszowski","Grabów nad Prosną, gm.","301803",5932,2761,2761,2721,1834,887
"wielkopolskie","ostrzeszowski","Kobyla Góra, gm.","301804",4400,1968,1968,1913,1078,835
"wielkopolskie","ostrzeszowski","Kraszewice, gm.","301805",2768,1203,1203,1193,816,377
"wielkopolskie","ostrzeszowski","Mikstat, gm.","301806",4763,1997,1997,1966,1416,550
"wielkopolskie","ostrzeszowski","Ostrzeszów, gm.","301807",18146,8405,8396,8261,4191,4070
"wielkopolskie","pilski","Białośliwie, gm.","301902",3651,1774,1774,1752,930,822
"wielkopolskie","pilski","Kaczory, gm.","301903",5535,3078,3078,3032,1505,1527
"wielkopolskie","pilski","Łobżenica, gm.","301904",7415,3718,3718,3665,2485,1180
"wielkopolskie","pilski","Miasteczko Krajeńskie, gm.","301905",2406,1209,1209,1197,630,567
"wielkopolskie","pilski","Piła, m.","301901",59202,32405,32402,32049,12728,19321
"wielkopolskie","pilski","Szydłowo, gm.","301906",5609,2457,2457,2432,1133,1299
"wielkopolskie","pilski","Ujście, gm.","301907",6147,2820,2820,2778,1265,1513
"wielkopolskie","pilski","Wyrzysk, gm.","301908",10747,5260,5260,5192,2663,2529
"wielkopolskie","pilski","Wysoka, gm.","301909",5121,2384,2382,2359,1162,1197
"wielkopolskie","pleszewski","Chocz, gm.","302001",3608,1450,1449,1429,830,599
"wielkopolskie","pleszewski","Czermin, gm.","302002",3741,1688,1687,1658,1219,439
"wielkopolskie","pleszewski","Dobrzyca, gm.","302003",6350,2879,2879,2810,1726,1084
"wielkopolskie","pleszewski","Gizałki, gm.","302004",3481,1360,1360,1337,919,418
"wielkopolskie","pleszewski","Gołuchów, gm.","302005",7423,3504,3504,3437,2169,1268
"wielkopolskie","pleszewski","Pleszew, gm.","302006",23526,10784,10784,10631,5170,5461
"wielkopolskie","poznański","Buk, gm.","302103",8922,4973,4972,4923,2696,2227
"wielkopolskie","poznański","Czerwonak, gm.","302104",18270,10295,10293,10197,3528,6669
"wielkopolskie","poznański","Dopiewo, gm.","302105",9732,5569,5567,5512,2280,3232
"wielkopolskie","poznański","Kleszczewo, gm.","302106",3687,1947,1947,1931,962,969
"wielkopolskie","poznański","Komorniki, gm.","302107",10296,5777,5774,5719,2204,3515
"wielkopolskie","poznański","Kostrzyn, gm.","302108",12024,5736,5730,5658,2682,2976
"wielkopolskie","poznański","Kórnik, gm.","302109",12769,7043,7039,6958,3062,3896
"wielkopolskie","poznański","Luboń, m.","302101",20096,11743,11743,11653,4367,7286
"wielkopolskie","poznański","Mosina, gm.","302110",19548,10862,10860,10752,4441,6311
"wielkopolskie","poznański","Murowana Goślina, gm.","302111",11674,5821,5820,5764,2216,3548
"wielkopolskie","poznański","Pobiedziska, gm.","302112",12267,6272,6272,6216,2561,3655
"wielkopolskie","poznański","Puszczykowo, m.","302102",7393,4631,4629,4568,1487,3081
"wielkopolskie","poznański","Rokietnica, gm.","302113",6720,3457,3456,3396,1344,2052
"wielkopolskie","poznański","Stęszew, gm.","302114",10542,4963,4959,4884,2284,2600
"wielkopolskie","poznański","Suchy Las, gm.","302115",9308,5853,5852,5797,1877,3920
"wielkopolskie","poznański","Swarzędz, gm.","302116",30376,17782,17778,17622,6591,11031
"wielkopolskie","poznański","Tarnowo Podgórne, gm.","302117",13847,8340,8340,8267,3062,5205
"wielkopolskie","rawicki","Bojanowo, gm.","302201",6828,2879,2878,2822,1366,1456
"wielkopolskie","rawicki","Jutrosin, gm.","302202",5292,2245,2245,2199,1339,860
"wielkopolskie","rawicki","Miejska Górka, gm.","302203",7171,2937,2935,2887,1720,1167
"wielkopolskie","rawicki","Pakosław, gm.","302204",3437,1653,1653,1616,901,715
"wielkopolskie","rawicki","Rawicz, gm.","302205",23947,11470,11465,11316,4835,6481
"wielkopolskie","słupecki","Lądek, gm.","302302",4493,1941,1941,1918,1410,508
"wielkopolskie","słupecki","Orchowo, gm.","302303",3025,1255,1255,1233,837,396
"wielkopolskie","słupecki","Ostrowite, gm.","302304",3981,1641,1641,1635,1196,439
"wielkopolskie","słupecki","Powidz, gm.","302305",1697,1059,1059,1036,602,434
"wielkopolskie","słupecki","Słupca, gm.","302306",6851,2804,2804,2781,2024,757
"wielkopolskie","słupecki","Słupca, m.","302301",11905,6099,6099,6021,3029,2992
"wielkopolskie","słupecki","Strzałkowo, gm.","302307",7329,3343,3343,3283,1987,1296
"wielkopolskie","słupecki","Zagórów, gm.","302308",7017,2640,2640,2597,1688,909
"wielkopolskie","szamotulski","Duszniki, gm.","302402",6226,3012,3012,2977,1838,1139
"wielkopolskie","szamotulski","Kaźmierz, gm.","302403",5315,2371,2371,2346,1037,1309
"wielkopolskie","szamotulski","Obrzycko, gm.","302404",3254,1163,1163,1150,596,554
"wielkopolskie","szamotulski","Obrzycko, m.","302401",1762,900,898,886,409,477
"wielkopolskie","szamotulski","Ostroróg, gm.","302405",3747,1499,1499,1473,779,694
"wielkopolskie","szamotulski","Pniewy, gm.","302406",9239,4330,4329,4254,2006,2248
"wielkopolskie","szamotulski","Szamotuły, gm.","302407",22451,11134,11131,11009,4512,6497
"wielkopolskie","szamotulski","Wronki, gm.","302408",16267,7588,7587,7480,2885,4595
"wielkopolskie","średzki","Dominowo, gm.","302501",2122,919,919,907,609,298
"wielkopolskie","średzki","Krzykosy, gm.","302502",4882,2172,2172,2145,1335,810
"wielkopolskie","średzki","Nowe Miasto nad Wartą, gm.","302503",6840,2950,2950,2914,1645,1269
"wielkopolskie","średzki","Środa Wielkopolska, gm.","302504",23667,12096,12094,11921,5512,6409
"wielkopolskie","średzki","Zaniemyśl, gm.","302505",4711,2367,2366,2327,1110,1217
"wielkopolskie","śremski","Brodnica, gm.","302601",3598,1546,1546,1522,669,853
"wielkopolskie","śremski","Dolsk, gm.","302602",4310,1762,1761,1748,1041,707
"wielkopolskie","śremski","Książ Wielkopolski, gm.","302603",6306,2763,2763,2725,1623,1102
"wielkopolskie","śremski","Śrem, gm.","302604",31196,16297,16293,16089,7237,8852
"wielkopolskie","turecki","Brudzew, gm.","302702",4669,2016,2016,1998,1561,437
"wielkopolskie","turecki","Dobra, gm.","302703",5006,2266,2265,2228,1635,593
"wielkopolskie","turecki","Kawęczyn, gm.","302704",4115,1782,1782,1757,1428,329
"wielkopolskie","turecki","Malanów, gm.","302705",4774,1741,1741,1717,1170,547
"wielkopolskie","turecki","Przykona, gm.","302706",3156,1359,1358,1350,1114,236
"wielkopolskie","turecki","Tuliszków, gm.","302707",7963,3418,3418,3395,2405,990
"wielkopolskie","turecki","Turek, gm.","302708",5589,2467,2466,2440,1790,650
"wielkopolskie","turecki","Turek, m.","302701",24152,12473,12471,12310,6891,5419
"wielkopolskie","turecki","Władysławów, gm.","302709",5809,2913,2913,2886,2294,592
"wielkopolskie","wągrowiecki","Damasławek, gm.","302802",4358,2173,2173,2148,1414,734
"wielkopolskie","wągrowiecki","Gołańcz, gm.","302803",6407,2964,2961,2901,1670,1231
"wielkopolskie","wągrowiecki","Mieścisko, gm.","302804",4468,2061,2059,2035,1224,811
"wielkopolskie","wągrowiecki","Skoki, gm.","302805",6457,2804,2803,2774,1430,1344
"wielkopolskie","wągrowiecki","Wapno, gm.","302806",2458,946,946,921,506,415
"wielkopolskie","wągrowiecki","Wągrowiec, gm.","302807",8382,3485,3485,3453,2291,1162
"wielkopolskie","wągrowiecki","Wągrowiec, m.","302801",19418,10198,10195,10066,4564,5502
"wielkopolskie","wolsztyński","Przemęt, gm.","302901",10127,4655,4651,4594,2471,2123
"wielkopolskie","wolsztyński","Siedlec, gm.","302902",8932,3900,3899,3821,1913,1908
"wielkopolskie","wolsztyński","Wolsztyn, gm.","302903",22515,11987,11985,11803,4746,7057
"wielkopolskie","wrzesiński","Kołaczkowo, gm.","303001",4612,2200,2200,2175,1454,721
"wielkopolskie","wrzesiński","Miłosław, gm.","303002",8102,3784,3784,3724,1911,1813
"wielkopolskie","wrzesiński","Nekla, gm.","303003",5056,2466,2464,2435,1391,1044
"wielkopolskie","wrzesiński","Pyzdry, gm.","303004",5634,2335,2334,2308,1495,813
"wielkopolskie","wrzesiński","Września, gm.","303005",34368,18312,18305,18088,8942,9146
"wielkopolskie","złotowski","Jastrowie, gm.","303102",8869,4104,4104,4061,1599,2462
"wielkopolskie","złotowski","Krajenka, gm.","303103",5476,2569,2568,2527,1241,1286
"wielkopolskie","złotowski","Lipka, gm.","303104",4310,1749,1749,1720,771,949
"wielkopolskie","złotowski","Okonek, gm.","303105",7024,2892,2892,2846,1314,1532
"wielkopolskie","złotowski","Tarnówka, gm.","303106",2384,1012,1012,1005,525,480
"wielkopolskie","złotowski","Zakrzewo, gm.","303107",3501,1755,1754,1727,958,769
"wielkopolskie","złotowski","Złotów, gm.","303108",6722,2649,2649,2612,1354,1258
"wielkopolskie","złotowski","Złotów, m.","303101",14967,7538,7536,7394,3085,4309
"wielkopolskie","Kalisz","Kalisz, m.","306101",86764,46594,46581,46087,21076,25011
"wielkopolskie","Konin","Konin, m.","306201",64759,35716,35709,35294,18306,16988
"wielkopolskie","Leszno","Leszno, m.","306301",50527,28072,28062,27746,9529,18217
"wielkopolskie","Poznań","Poznań, m.","306401",454440,281508,281302,278514,92680,185834
"zachodniopomorskie","białogardzki","Białogard, gm.","320102",6034,1798,1798,1784,837,947
"zachodniopomorskie","białogardzki","Białogard, m.","320101",19354,8912,8912,8801,3779,5022
"zachodniopomorskie","białogardzki","Karlino, gm.","320103",7092,2464,2463,2432,1182,1250
"zachodniopomorskie","białogardzki","Tychowo, gm.","320104",5415,1925,1925,1906,777,1129
"zachodniopomorskie","choszczeński","Bierzwnik, gm.","320201",3927,1436,1434,1421,676,745
"zachodniopomorskie","choszczeński","Choszczno, gm.","320202",18261,7362,7345,7283,3166,4117
"zachodniopomorskie","choszczeński","Drawno, gm.","320203",4258,1532,1532,1503,610,893
"zachodniopomorskie","choszczeński","Krzęcin, gm.","320204",3065,805,805,801,406,395
"zachodniopomorskie","choszczeński","Pełczyce, gm.","320205",6346,2143,2142,2114,1110,1004
"zachodniopomorskie","choszczeński","Recz, gm.","320206",4496,1337,1336,1326,635,691
"zachodniopomorskie","drawski","Czaplinek, gm.","320301",9426,3491,3491,3462,1485,1977
"zachodniopomorskie","drawski","Drawsko Pomorskie, gm.","320302",13276,5661,5661,5596,2316,3280
"zachodniopomorskie","drawski","Kalisz Pomorski, gm.","320303",5766,1998,1998,1978,735,1243
